mass,weight,sample,role
89.70585,1.0,Data,data
219.5415,1.0,Data,data
183.48605,1.0,Data,data
306.54868,1.0,Data,data
458.74768,1.0,Data,data
222.58156,1.0,Data,data
217.67705,1.0,Data,data
277.81732,1.0,Data,data
154.69878,1.0,Data,data
158.21088,1.0,Data,data
137.76834,1.0,Data,data
307.4002,1.0,Data,data
400.59277,1.0,Data,data
240.86807,1.0,Data,data
218.45984,1.0,Data,data
324.00696,1.0,Data,data
200.34021,1.0,Data,data
179.12973,1.0,Data,data
244.02228,1.0,Data,data
223.59882,1.0,Data,data
257.16898,1.0,Data,data
205.98343,1.0,Data,data
93.74175,1.0,Data,data
370.9026,1.0,Data,data
214.01482,1.0,Data,data
144.44177,1.0,Data,data
230.67958,1.0,Data,data
241.00175,1.0,Data,data
95.91276,1.0,Data,data
204.87538,1.0,Data,data
242.41264,1.0,Data,data
149.25183,1.0,Data,data
220.47562,1.0,Data,data
269.3566,1.0,Data,data
208.2348,1.0,Data,data
243.00139,1.0,Data,data
255.69165,1.0,Data,data
247.1139,1.0,Data,data
204.34113,1.0,Data,data
112.44678,1.0,Data,data
289.50388,1.0,Data,data
200.74936,1.0,Data,data
229.72177,1.0,Data,data
240.00764,1.0,Data,data
193.40587,1.0,Data,data
185.90367,1.0,Data,data
302.51807,1.0,Data,data
166.09938,1.0,Data,data
314.75134,1.0,Data,data
209.84435,1.0,Data,data
418.8472,1.0,Data,data
175.24089,1.0,Data,data
200.51656,1.0,Data,data
176.06624,1.0,Data,data
226.78964,1.0,Data,data
188.6689,1.0,Data,data
238.4957,1.0,Data,data
241.79,1.0,Data,data
202.2639,1.0,Data,data
338.95114,1.0,Data,data
217.94553,1.0,Data,data
606.1571,1.0,Data,data
204.06607,1.0,Data,data
204.41412,1.0,Data,data
177.64424,1.0,Data,data
96.67515,1.0,Data,data
381.6024,1.0,Data,data
104.60442,1.0,Data,data
227.53403,1.0,Data,data
188.70367,1.0,Data,data
147.50156,1.0,Data,data
621.3353,1.0,Data,data
221.36487,1.0,Data,data
191.25113,1.0,Data,data
343.08987,1.0,Data,data
121.82082,1.0,Data,data
108.62016,1.0,Data,data
128.29651,1.0,Data,data
194.70743,1.0,Data,data
296.96622,1.0,Data,data
289.71075,1.0,Data,data
224.04079,1.0,Data,data
393.58945,1.0,Data,data
242.07397,1.0,Data,data
179.83311,1.0,Data,data
189.82936,1.0,Data,data
287.86557,1.0,Data,data
387.50223,1.0,Data,data
278.7957,1.0,Data,data
286.21887,1.0,Data,data
211.67871,1.0,Data,data
193.6637,1.0,Data,data
219.32545,1.0,Data,data
325.8118,1.0,Data,data
160.11896,1.0,Data,data
231.57372,1.0,Data,data
291.556,1.0,Data,data
200.90068,1.0,Data,data
253.05002,1.0,Data,data
170.82596,1.0,Data,data
263.63763,1.0,Data,data
187.01085,1.0,Data,data
229.23804,1.0,Data,data
291.65848,1.0,Data,data
121.3207,1.0,Data,data
1164.9442,1.0,Data,data
257.28952,1.0,Data,data
291.537,1.0,Data,data
193.33405,1.0,Data,data
213.9654,1.0,Data,data
200.89082,1.0,Data,data
390.32822,1.0,Data,data
220.77559,1.0,Data,data
243.39749,1.0,Data,data
235.73297,1.0,Data,data
1088.6958,1.0,Data,data
92.01125,1.0,Data,data
194.38641,1.0,Data,data
261.06995,1.0,Data,data
262.41193,1.0,Data,data
77.5311,1.0,Data,data
214.21613,1.0,Data,data
94.742805,1.0,Data,data
418.01978,1.0,Data,data
163.46198,1.0,Data,data
232.66335,1.0,Data,data
272.91782,1.0,Data,data
247.14647,1.0,Data,data
86.722824,1.0,Data,data
224.62337,1.0,Data,data
185.37665,1.0,Data,data
241.49442,1.0,Data,data
223.53918,1.0,Data,data
239.30113,1.0,Data,data
198.93307,1.0,Data,data
788.7913,1.0,Data,data
94.6654,1.0,Data,data
197.67245,1.0,Data,data
236.72061,1.0,Data,data
193.85771,1.0,Data,data
102.42922,1.0,Data,data
204.95622,1.0,Data,data
235.12965,1.0,Data,data
87.019936,1.0,Data,data
283.215,1.0,Data,data
210.72672,1.0,Data,data
235.84158,1.0,Data,data
91.74556,1.0,Data,data
183.08258,1.0,Data,data
350.30698,1.0,Data,data
93.43039,1.0,Data,data
170.55249,1.0,Data,data
266.5131,1.0,Data,data
203.16104,1.0,Data,data
305.74463,1.0,Data,data
284.75977,1.0,Data,data
85.362495,1.0,Data,data
184.28575,1.0,Data,data
498.17783,1.0,Data,data
194.67897,1.0,Data,data
85.78162,1.0,Data,data
720.5112,1.0,Data,data
436.54062,1.0,Data,data
713.0372,1.0,Data,data
318.43097,1.0,Data,data
309.20377,1.0,Data,data
212.7312,1.0,Data,data
144.19759,1.0,Data,data
393.30225,1.0,Data,data
367.99042,1.0,Data,data
86.97378,1.0,Data,data
215.82797,1.0,Data,data
203.4846,1.0,Data,data
206.13309,1.0,Data,data
635.36426,1.0,Data,data
139.05261,1.0,Data,data
225.6127,1.0,Data,data
232.67068,1.0,Data,data
195.36124,1.0,Data,data
90.16231,1.0,Data,data
248.47397,1.0,Data,data
271.88046,1.0,Data,data
210.96361,1.0,Data,data
155.0013,1.0,Data,data
397.13583,1.0,Data,data
139.58961,1.0,Data,data
271.36514,1.0,Data,data
411.6968,1.0,Data,data
339.37598,1.0,Data,data
240.99261,1.0,Data,data
353.46887,1.0,Data,data
118.09632,1.0,Data,data
86.923035,1.0,Data,data
188.18384,1.0,Data,data
205.21123,1.0,Data,data
224.13689,1.0,Data,data
225.03198,1.0,Data,data
247.90599,1.0,Data,data
187.87254,1.0,Data,data
129.90517,1.0,Data,data
170.3473,1.0,Data,data
231.94563,1.0,Data,data
271.03195,1.0,Data,data
101.6589,1.0,Data,data
232.76181,1.0,Data,data
259.5834,1.0,Data,data
70.92319,1.0,Data,data
278.69034,1.0,Data,data
240.84401,1.0,Data,data
233.51761,1.0,Data,data
317.13098,1.0,Data,data
203.70451,1.0,Data,data
235.05858,1.0,Data,data
307.73694,1.0,Data,data
186.80667,1.0,Data,data
200.42967,1.0,Data,data
148.92053,1.0,Data,data
190.72273,1.0,Data,data
591.67804,1.0,Data,data
758.2904,1.0,Data,data
215.42867,1.0,Data,data
161.4985,1.0,Data,data
86.894875,1.0,Data,data
439.8609,1.0,Data,data
231.88779,1.0,Data,data
181.12143,1.0,Data,data
306.97852,1.0,Data,data
214.24399,1.0,Data,data
410.4948,1.0,Data,data
234.46892,1.0,Data,data
231.13918,1.0,Data,data
185.90497,1.0,Data,data
240.16394,1.0,Data,data
211.62236,1.0,Data,data
199.6728,1.0,Data,data
87.12269,1.0,Data,data
238.68372,1.0,Data,data
234.36246,1.0,Data,data
259.39047,1.0,Data,data
248.58643,1.0,Data,data
893.62396,1.0,Data,data
374.9058,1.0,Data,data
243.15665,1.0,Data,data
656.4374,1.0,Data,data
223.74397,1.0,Data,data
90.56062,1.0,Data,data
409.97202,1.0,Data,data
209.80682,1.0,Data,data
240.02005,1.0,Data,data
185.28691,1.0,Data,data
97.49986,1.0,Data,data
236.11406,1.0,Data,data
271.39758,1.0,Data,data
257.25293,1.0,Data,data
241.10341,1.0,Data,data
179.97456,1.0,Data,data
178.51054,1.0,Data,data
94.75055,1.0,Data,data
270.30402,1.0,Data,data
134.99141,1.0,Data,data
118.141136,1.0,Data,data
121.65128,1.0,Data,data
198.99568,1.0,Data,data
227.09135,1.0,Data,data
88.64584,1.0,Data,data
89.39609,1.0,Data,data
295.93207,1.0,Data,data
269.33524,1.0,Data,data
255.31297,1.0,Data,data
330.9958,1.0,Data,data
95.26583,1.0,Data,data
409.447,1.0,Data,data
341.5766,1.0,Data,data
338.3173,1.0,Data,data
368.4626,1.0,Data,data
476.63818,1.0,Data,data
233.22035,1.0,Data,data
286.93597,1.0,Data,data
129.50127,1.0,Data,data
167.35483,1.0,Data,data
300.4789,1.0,Data,data
93.23945,1.0,Data,data
132.65215,0.3458566730701537,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
215.46802,0.5434095892782501,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
69.25302,0.493382859216208,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
205.99261,0.4786131279286794,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
100.80811,0.5425246423700475,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
269.0859,0.36736233920391975,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
395.46182,0.05243744591904328,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
218.5008,0.01131025577916517,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
230.23837,0.04150630963048266,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
370.26758,0.0371792747812187,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
198.67223,0.042114556994970145,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
924.5868,0.046799641504835794,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
144.99602,0.04744649395209317,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
400.37125,0.045291467432670166,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
277.10486,0.039472584356809996,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
185.9449,0.04479469055877702,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
394.70474,0.027174863348725143,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
512.5193,0.04385857007866966,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
284.49286,0.04084874850251581,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
263.73062,0.02699463343884798,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
134.53282,0.04814629321693618,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
615.91547,0.0458936864588413,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
257.1162,0.04949766633914235,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
361.2354,0.04429218218185131,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
445.07147,0.04314159373058691,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
402.49008,0.04729116788296063,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
473.10373,0.046292991538420626,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
240.19843,0.03827235511690428,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
251.99637,0.04692022583631976,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
287.46936,0.024822669973367618,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
325.25287,0.04557676721994176,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
547.98663,0.04728444262465761,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
469.58624,0.04172436804662937,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
337.04504,0.05112183877059542,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
223.80768,0.0419371979056092,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
316.84103,0.044718903666322106,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
235.88861,0.04620554873743631,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
261.7543,0.037479715953037035,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
384.49567,0.04309664005207015,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
309.14807,0.05064224045105492,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
403.2529,0.04247357522873748,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
245.05396,0.05445240261999531,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
441.4831,0.04875003123638221,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
347.3573,0.039679095383991156,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
296.5219,0.03669491043969161,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
212.73329,0.03729249171595304,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
356.02478,0.043338914486065735,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
253.53426,0.025645812692207667,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
423.78937,0.0433445311898207,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
227.6586,0.04076536134966287,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
263.42645,0.037245051737930794,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
489.5374,0.051449818876397074,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
632.98615,0.043743580912044756,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
147.74817,0.03206938340613892,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
153.76706,0.04204697378065638,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
338.8936,0.009420246410209632,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
150.09987,0.046138232891527395,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
187.1351,0.04570321648973001,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
463.5422,0.04247502334039135,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
413.20154,0.039890819551136825,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
414.5425,0.04792255820287969,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
247.37807,0.0020349642534566842,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
228.40373,0.04947109479467898,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
302.0916,0.051213170035701076,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
343.12604,0.034910478575574215,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
622.1552,0.04794421000542063,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
817.9252,0.04299926862051295,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
242.65753,0.04172098333514635,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
241.66455,0.03885027052811557,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
364.78616,0.05144734546333011,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
152.67322,0.04373182843872762,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
329.3106,0.038831122993466693,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
564.84625,0.04077859676893369,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
425.65454,0.04493882081645098,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
185.1404,0.04103011063536496,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
328.63495,0.046807806908076684,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
255.6139,0.037987249388098866,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
270.41162,0.04648309036198281,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
262.32687,0.044922160357513015,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
178.74524,0.045497666851709105,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
368.18475,0.04777708916653863,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
313.12875,0.02858880770242084,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
254.15149,0.0259106004808078,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
289.28284,0.027392715546763004,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
157.6643,0.04459598091129655,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
298.3252,0.03724201183118918,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
284.847,0.04526971157029004,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
219.24905,0.04356003950105056,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
179.95969,0.03873430043991355,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
222.20863,0.0367727858719046,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
188.3942,0.04662614319864561,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
235.08943,0.05205961470393576,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
192.7608,0.0,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
253.08765,0.04745384373726988,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
425.1207,0.04400875782433911,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
193.7095,0.04366130165444833,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
214.37503,0.010723969567616972,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
519.3322,0.028047405055662604,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
206.97395,0.036252415952534554,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
129.48491,0.04888301932009984,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
263.98102,0.04737489186022122,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
293.72073,0.038236971449644476,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
301.67764,0.0456629426195624,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
137.12073,0.04471640424769449,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
275.24664,0.045209356592138594,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
755.90027,0.04284497426432268,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
190.96475,0.02956117649124209,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
414.99692,0.04802818270045706,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
168.28258,0.04049534959951323,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
221.86243,0.03129173801909786,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
266.90558,0.02653026586243681,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
350.82208,0.04161656104203161,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
220.09775,0.04818095994773479,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
348.0986,0.04355788886175956,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
173.37833,0.041817401664982046,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
299.0854,0.03270640703803716,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
311.16064,0.042544775724357366,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
320.98813,0.03871820821035769,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
282.84903,0.04739616078661662,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
104.61384,0.047012596549395616,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
302.3622,0.04517003142705703,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
150.10255,0.04734031534651894,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
311.40277,0.02912288006314378,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
320.0206,0.03842540964301668,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
233.50201,0.03971247240936555,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
279.27924,0.04978453918719474,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
478.99295,0.04188581729570877,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
516.30084,0.049313687365242054,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
193.01376,0.0419691381314182,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
205.00455,0.002153108764938936,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
1170.3555,0.04783641830578011,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
493.93552,0.04371232336990541,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
191.66714,0.050528837491138644,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
173.21112,0.04735593542958781,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
348.5885,0.02998261115947047,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
148.72559,0.04649033510986262,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
312.15137,0.039846082294849296,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
339.2354,0.042328623599953624,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
352.1571,0.04197753412817617,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
308.455,0.04186483842290245,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
406.3473,0.04492152981595742,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
220.57172,0.050107561149145934,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
425.97015,0.042009191044124775,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
281.55148,0.04058906283567495,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
386.063,0.046029707386713,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
352.35892,0.04260678068833312,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
240.6129,0.027101996681509345,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
153.57729,0.04299430323045315,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
368.42334,0.0476729823924854,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
400.02438,0.04318150431566005,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
298.5863,0.037168762113975115,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
581.9288,0.047383265820534815,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
193.81825,0.04685626341602366,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
246.30661,0.05414594946962511,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
226.11436,0.03496973726871585,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
168.72604,0.034043989671684705,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
442.61108,0.04402493796279696,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
253.99281,0.04252358367555753,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
280.70245,0.044146069428839384,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
256.82593,0.04787379355770214,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
224.85089,0.051703810828848645,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
371.01773,0.04054415173526178,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
381.9351,0.047970543255564914,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
382.44043,0.028174259424765466,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
279.22263,0.044430750619558965,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
391.18057,0.02056503902290629,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
345.6507,0.04595856440308163,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
231.2314,0.04461977899692577,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
206.28638,0.0379933193073868,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
201.95573,0.04143859510608781,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
190.8739,0.0026534996199145855,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
518.57715,0.03804057108054612,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
520.7858,0.0417160190251675,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
242.89676,0.048240651217537775,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
286.6291,0.04250908671113424,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
261.95267,0.04036319127266304,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
216.74593,0.04491430163893495,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
241.9082,0.028294600649074884,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
173.7154,0.04565455025357734,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
